"requestid","boro","yr","m","d","hh","mm","vol","segmentid","wktgeom","street","fromst","tost","direction"
"12562","Manhattan","2010","5","9","17","0","48","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","17","15","36","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","17","30","46","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","17","45","27","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","18","0","41","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","18","15","37","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","18","30","23","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","18","45","38","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","19","0","40","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","19","15","40","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","19","30","35","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","19","45","30","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","20","0","35","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","20","15","24","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","20","30","33","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","20","45","31","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","21","0","19","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","21","15","35","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","21","30","27","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","21","45","35","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","22","0","35","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","22","15","25","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","22","30","22","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","22","45","30","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","23","0","22","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","23","15","17","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","23","30","12","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","9","23","45","16","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","10","0","0","19","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","10","0","15","11","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","10","0","30","9","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","10","0","45","10","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","10","1","0","5","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","10","1","15","1","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","10","1","30","1","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","10","1","45","6","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","10","2","0","6","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","10","2","15","3","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","10","2","30","2","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","10","2","45","8","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","10","3","0","3","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","10","3","15","0","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","10","3","30","4","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","10","3","45","0","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","10","4","0","3","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","10","4","15","3","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","10","4","30","2","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"12562","Manhattan","2010","5","10","4","45","5","164893","POINT (989549.4 222205.3)","W 71ST ST E/O AMSTERDAM AVE/BROADWAY","COLUMBUS AV","BROADWAY","WB"
"36190","Queens","2023","7","2","20","30","1137","153807","POINT (1023911.3187308287 178679.09832835698)","BELT PARKWAY","Dead End","Dead end","WB"
"36190","Queens","2023","7","2","20","45","1158","153807","POINT (1023911.3187308287 178679.09832835698)","BELT PARKWAY","Dead End","Dead end","WB"
"36190","Queens","2023","7","2","21","0","1208","153807","POINT (1023911.3187308287 178679.09832835698)","BELT PARKWAY","Dead End","Dead end","WB"
"36190","Queens","2023","7","2","21","15","1212","153807","POINT (1023911.3187308287 178679.09832835698)","BELT PARKWAY","Dead End","Dead end","WB"
"36190","Queens","2023","7","2","21","30","1183","153807","POINT (1023911.3187308287 178679.09832835698)","BELT PARKWAY","Dead End","Dead end","WB"
"36190","Queens","2023","7","2","21","45","1199","153807","POINT (1023911.3187308287 178679.09832835698)","BELT PARKWAY","Dead End","Dead end","WB"
"36190","Queens","2023","7","2","22","0","1193","153807","POINT (1023911.3187308287 178679.09832835698)","BELT PARKWAY","Dead End","Dead end","WB"
"36190","Queens","2023","7","2","22","15","1152","153807","POINT (1023911.3187308287 178679.09832835698)","BELT PARKWAY","Dead End","Dead end","WB"
"36190","Queens","2023","7","2","22","30","1164","153807","POINT (1023911.3187308287 178679.09832835698)","BELT PARKWAY","Dead End","Dead end","WB"
"36190","Queens","2023","7","2","22","45","1160","153807","POINT (1023911.3187308287 178679.09832835698)","BELT PARKWAY","Dead End","Dead end","WB"
"36190","Queens","2023","7","2","23","0","614","153807","POINT (1023911.3187308287 178679.09832835698)","BELT PARKWAY","Dead End","Dead end","WB"
"36190","Queens","2023","7","2","23","15","869","153807","POINT (1023911.3187308287 178679.09832835698)","BELT PARKWAY","Dead End","Dead end","WB"
"36190","Queens","2023","7","2","23","30","670","153807","POINT (1023911.3187308287 178679.09832835698)","BELT PARKWAY","Dead End","Dead end","WB"
"36190","Queens","2023","7","2","23","45","604","153807","POINT (1023911.3187308287 178679.09832835698)","BELT PARKWAY","Dead End","Dead end","WB"
"38203","Staten Island","2025","2","1","0","0","91","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","0","15","61","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","0","30","58","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","0","45","64","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","1","0","45","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","1","15","25","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","1","30","41","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","1","45","33","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","2","0","29","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","2","15","25","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","2","30","21","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","2","45","20","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","3","0","22","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","3","15","10","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","3","30","23","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","3","45","15","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","4","0","15","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","4","15","13","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","4","30","23","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","4","45","17","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","5","0","23","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","5","15","21","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","5","30","37","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","5","45","23","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","6","0","35","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","6","15","34","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","6","30","46","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","6","45","64","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","7","0","70","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","7","15","90","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","7","30","131","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","7","45","137","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","8","0","127","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","8","15","163","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","8","30","171","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","8","45","212","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","9","0","227","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","9","15","262","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","9","30","285","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","9","45","292","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","10","0","295","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","10","15","330","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","10","30","341","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","10","45","378","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","11","0","348","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","11","15","364","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","11","30","394","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","11","45","425","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","12","0","455","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","12","15","463","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","12","30","470","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","12","45","443","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","13","0","425","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","13","15","461","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","13","30","469","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","13","45","510","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","14","0","509","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","14","15","508","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","14","30","526","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","14","45","490","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","15","0","501","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","15","15","531","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","15","30","464","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","15","45","465","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","16","0","500","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","16","15","472","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","16","30","433","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","16","45","443","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","17","0","432","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","17","15","469","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","17","30","464","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","17","45","433","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","18","0","460","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","18","15","404","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","18","30","374","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","18","45","328","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","19","0","342","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","19","15","257","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","19","30","303","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","19","45","304","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","20","0","293","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","20","15","272","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","20","30","233","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","20","45","210","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","21","0","210","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","21","15","199","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","21","30","165","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","21","45","158","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","22","0","133","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","22","15","131","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"38203","Staten Island","2025","2","1","22","30","150","155310","POINT (937086.3003772319 145782.71481616)","FRESH KILLS BRIDGE","Richmond Avenue","Dead end","SB"
"33914","Brooklyn","2022","11","18","13","45","87","163033","POINT (993132.5637410539 149241.02433714102)","BRIGHTON BEACH AVENUE","Beach Walk","Brighton Line","WB"
"33914","Brooklyn","2022","11","18","14","0","84","163033","POINT (993132.5637410539 149241.02433714102)","BRIGHTON BEACH AVENUE","Beach Walk","Brighton Line","WB"
"33914","Brooklyn","2022","11","18","14","15","81","163033","POINT (993132.5637410539 149241.02433714102)","BRIGHTON BEACH AVENUE","Beach Walk","Brighton Line","WB"
"33914","Brooklyn","2022","11","18","14","30","93","163033","POINT (993132.5637410539 149241.02433714102)","BRIGHTON BEACH AVENUE","Beach Walk","Brighton Line","WB"
"33914","Brooklyn","2022","11","18","14","45","88","163033","POINT (993132.5637410539 149241.02433714102)","BRIGHTON BEACH AVENUE","Beach Walk","Brighton Line","WB"
"33914","Brooklyn","2022","11","18","15","0","99","163033","POINT (993132.5637410539 149241.02433714102)","BRIGHTON BEACH AVENUE","Beach Walk","Brighton Line","WB"
"33914","Brooklyn","2022","11","18","15","15","75","163033","POINT (993132.5637410539 149241.02433714102)","BRIGHTON BEACH AVENUE","Beach Walk","Brighton Line","WB"
"33914","Brooklyn","2022","11","18","15","30","86","163033","POINT (993132.5637410539 149241.02433714102)","BRIGHTON BEACH AVENUE","Beach Walk","Brighton Line","WB"
"33914","Brooklyn","2022","11","18","15","45","80","163033","POINT (993132.5637410539 149241.02433714102)","BRIGHTON BEACH AVENUE","Beach Walk","Brighton Line","WB"
"33914","Brooklyn","2022","11","18","16","0","91","163033","POINT (993132.5637410539 149241.02433714102)","BRIGHTON BEACH AVENUE","Beach Walk","Brighton Line","WB"
"33914","Brooklyn","2022","11","18","16","15","97","163033","POINT (993132.5637410539 149241.02433714102)","BRIGHTON BEACH AVENUE","Beach Walk","Brighton Line","WB"
"33914","Brooklyn","2022","11","18","16","30","92","163033","POINT (993132.5637410539 149241.02433714102)","BRIGHTON BEACH AVENUE","Beach Walk","Brighton Line","WB"
"33914","Brooklyn","2022","11","18","16","45","98","163033","POINT (993132.5637410539 149241.02433714102)","BRIGHTON BEACH AVENUE","Beach Walk","Brighton Line","WB"
"33914","Brooklyn","2022","11","18","17","0","86","163033","POINT (993132.5637410539 149241.02433714102)","BRIGHTON BEACH AVENUE","Beach Walk","Brighton Line","WB"
"33914","Brooklyn","2022","11","18","17","15","94","163033","POINT (993132.5637410539 149241.02433714102)","BRIGHTON BEACH AVENUE","Beach Walk","Brighton Line","WB"
"33914","Brooklyn","2022","11","18","17","30","86","163033","POINT (993132.5637410539 149241.02433714102)","BRIGHTON BEACH AVENUE","Beach Walk","Brighton Line","WB"
